file_name,transcribed_text,phrase,sentence_wer,alignment_visualization
1249120_44323331_27898617.wav,"I build it, where ever I stand up.",I feel dizzy whenever I stand up.,0.5714285714285714,"=== SENTENCE 1 ===

REF: i ***** feel dizzy whenever i stand up
HYP: i build   it where     ever i stand up
           I    S     S        S           

=== SUMMARY ===
number of sentences: 1
substitutions=3 deletions=0 insertions=1 hits=4

mer=50.00%
wil=71.43%
wip=28.57%
wer=57.14%
"
1249120_44259428_102515958.wav,I want to come and I share an injury from a sport in my knee.,When I was young I had an injury from sports in my knee.,0.6153846153846154,"=== SENTENCE 1 ===

REF: * when  i  was young i   had an injury from * sports in my knee
HYP: i want to come   and i share an injury from a  sport in my knee
     I    S  S    S     S       S                I      S           

=== SUMMARY ===
number of sentences: 1
substitutions=6 deletions=0 insertions=2 hits=7

mer=53.33%
wil=74.87%
wip=25.13%
wer=61.54%
"
1249120_44259428_108958575.wav,"I'm sitting called, ""Fold and the H.I.""",I m feeling cold though the temperature is high,0.8888888888888888,"=== SENTENCE 1 ===

REF:  i       m feeling cold though the temperature is high
HYP: im sitting  called fold    and the          hi ** ****
      S       S       S    S      S               S  D    D

=== SUMMARY ===
number of sentences: 1
substitutions=6 deletions=2 insertions=0 hits=1

mer=88.89%
wil=98.41%
wip=1.59%
wer=88.89%
"
1249120_44259428_17428469.wav,I should say my name where I plan for today.,I feel pain in my knee when I climb the stairs.,0.7272727272727273,"=== SENTENCE 1 ===

REF: i   feel pain in my knee  when i climb the stairs
HYP: i should  say ** my name where i  plan for  today
            S    S  D       S     S       S   S      S

=== SUMMARY ===
number of sentences: 1
substitutions=7 deletions=1 insertions=0 hits=3

mer=72.73%
wil=91.82%
wip=8.18%
wer=72.73%
"
1249120_44259428_19293556.wav,My business does not take action after I went to the end.,My biceps started aching after I went to the gym,0.6,"=== SENTENCE 1 ===

REF: my ******** **** biceps started aching after i went to the gym
HYP: my business does    not    take action after i went to the end
               I    I      S       S      S                       S

=== SUMMARY ===
number of sentences: 1
substitutions=4 deletions=0 insertions=2 hits=6

mer=50.00%
wil=70.00%
wip=30.00%
wer=60.00%
"
1249120_44259428_38940948.wav,I think we are in so many.,I feel cold although we are in summer.,0.625,"=== SENTENCE 1 ===

REF: i  feel cold although we are in ** summer
HYP: i think **** ******** we are in so   many
           S    D        D            I      S

=== SUMMARY ===
number of sentences: 1
substitutions=2 deletions=2 insertions=1 hits=4

mer=55.56%
wil=71.43%
wip=28.57%
wer=62.50%
"
1249120_44259428_39681967.wav,Go ahead and leave yourself a very full request on St. Arthur's Land.,Chronic disease of hair follicles and sebaceous glands,1.625,"=== SENTENCE 1 ===

REF: ** ***** *** ***** ******** chronic disease   of    hair follicles and sebaceous glands
HYP: go ahead and leave yourself       a    very full request        on  st   arthurs   land
      I     I   I     I        I       S       S    S       S         S   S         S      S

=== SUMMARY ===
number of sentences: 1
substitutions=8 deletions=0 insertions=5 hits=0

mer=100.00%
wil=100.00%
wip=0.00%
wer=162.50%
"
1249120_44259428_46527054.wav,I have not seen it in my room that will not heal.,I have a split on my thumb that will not heal.,0.45454545454545453,"=== SENTENCE 1 ===

REF: i have ***    a split on my thumb that will not heal
HYP: i have not seen    it in my  room that will not heal
              I    S     S  S        S                   

=== SUMMARY ===
number of sentences: 1
substitutions=4 deletions=0 insertions=1 hits=7

mer=41.67%
wil=62.88%
wip=37.12%
wer=45.45%
"
1249120_44259428_50914735.wav,I feel like going at 10 now.,I feel lightheaded when I stand up,0.7142857142857143,"=== SENTENCE 1 ===

REF: i feel lightheaded  when  i stand  up
HYP: i feel        like going at    10 now
                      S     S  S     S   S

=== SUMMARY ===
number of sentences: 1
substitutions=5 deletions=0 insertions=0 hits=2

mer=71.43%
wil=91.84%
wip=8.16%
wer=71.43%
"
1249120_44259428_53172278.wav,I have a motivation since I work this morning. What could be the reason?,"I have a blurry vision since I woke up this morning, what could be the reason?",0.25,"=== SENTENCE 1 ===

REF: i have a     blurry vision since i woke up this morning what could be the reason
HYP: i have a motivation ****** since i work ** this morning what could be the reason
                       S      D            S  D                                      

=== SUMMARY ===
number of sentences: 1
substitutions=2 deletions=2 insertions=0 hits=12

mer=25.00%
wil=35.71%
wip=64.29%
wer=25.00%
"
1249120_44259428_58867514.wav,I took that long screen by the same screen problem.,I tried alot of cream but i still feel the same skin problem,0.6923076923076923,"=== SENTENCE 1 ===

REF: i tried alot   of  cream but i still feel the same   skin problem
HYP: i  took that long screen  by * ***** **** the same screen problem
           S    S    S      S   S D     D    D               S        

=== SUMMARY ===
number of sentences: 1
substitutions=6 deletions=3 insertions=0 hits=4

mer=69.23%
wil=87.69%
wip=12.31%
wer=69.23%
"
1249120_44259428_59884279.wav,I have a provision to do the same way as training in the phone. Why?,"I have a blurry vision during my swimming training in the pool, why?",0.6153846153846154,"=== SENTENCE 1 ===

REF: i have a ********* ** blurry vision during  my swimming training in the  pool why
HYP: i have a provision to     do    the   same way       as training in the phone why
                      I  I      S      S      S   S        S                     S    

=== SUMMARY ===
number of sentences: 1
substitutions=6 deletions=0 insertions=2 hits=7

mer=53.33%
wil=74.87%
wip=25.13%
wer=61.54%
"
1249120_44259428_71308387.wav,"I'm a really nice running. I'm an actor, an engineer, or a tishali.","Annoyance starts suddenly, often after an injury or exercise.",1.2222222222222223,"=== SENTENCE 1 ===

REF: ** annoyance starts suddenly   often after an ***** **   injury or * exercise
HYP: im         a really     nice running    im an actor an engineer or a  tishali
      I         S      S        S       S     S        I  I        S    I        S

=== SUMMARY ===
number of sentences: 1
substitutions=7 deletions=0 insertions=4 hits=2

mer=84.62%
wil=96.58%
wip=3.42%
wer=122.22%
"
1249120_44259428_75102963.wav,"I could buy a couple of things ago. And also, as you can see, I'm using it, except it has been close up.",I cut my hand a couple of days ago and although I didn't think I needed it stitches it hasn't closed up.,0.6818181818181818,"=== SENTENCE 1 ===

REF: i   cut  my hand a couple of   days ago and **** although   i didnt think  i needed it stitches it *** hasnt closed up
HYP: i could buy **** a couple of things ago and also       as you   can   see im  using it   except it has  been  close up
           S   S    D                  S            I        S   S     S     S  S      S           S      I     S      S   

=== SUMMARY ===
number of sentences: 1
substitutions=12 deletions=1 insertions=2 hits=9

mer=62.50%
wil=83.99%
wip=16.01%
wer=68.18%
"
1249120_44259428_77483299.wav,"I have a very angry character, or when it's been called, why?","I have a foot ache in winter, or when it feels cold, why?",0.5384615384615384,"=== SENTENCE 1 ===

REF: i have a foot  ache        in winter or when  it feels   cold why
HYP: i have a very angry character ****** or when its  been called why
                 S     S         S      D           S     S      S    

=== SUMMARY ===
number of sentences: 1
substitutions=6 deletions=1 insertions=0 hits=6

mer=53.85%
wil=76.92%
wip=23.08%
wer=53.85%
"
1249120_44259428_82428785.wav,to last a walk and walk my erectively. The walk is so wide.,glass broken and wound my leg badly the wound is so wide,0.6666666666666666,"=== SENTENCE 1 ===

REF: ** **** glass broken and wound my        leg badly the wound is so wide
HYP: to last     a   walk and  walk my erectively ***** the  walk is so wide
      I    I     S      S         S             S     D         S           

=== SUMMARY ===
number of sentences: 1
substitutions=5 deletions=1 insertions=2 hits=6

mer=57.14%
wil=76.92%
wip=23.08%
wer=66.67%
"
1249120_44263136_107507771.wav,My son had a rude kennel in the dentist acted at the inside of his cheek and now he would not heal.,My son had a root canal and the dentist accidentally cut the inside of his cheek and now it will not heal.,0.3181818181818182,"=== SENTENCE 1 ===

REF: my son had a root  canal and the dentist accidentally cut the inside of his cheek and now it  will not heal
HYP: my son had a rude kennel  in the dentist        acted  at the inside of his cheek and now he would not heal
                     S      S   S                        S   S                                  S     S         

=== SUMMARY ===
number of sentences: 1
substitutions=7 deletions=0 insertions=0 hits=15

mer=31.82%
wil=53.51%
wip=46.49%
wer=31.82%
"
1249120_44263136_13332887.wav,My knee touches and hurts when I first turn up after seating.,My knee catches and hurts when I first stand up after sitting.,0.25,"=== SENTENCE 1 ===

REF: my knee catches and hurts when i first stand up after sitting
HYP: my knee touches and hurts when i first  turn up after seating
                   S                            S                S

=== SUMMARY ===
number of sentences: 1
substitutions=3 deletions=0 insertions=0 hits=9

mer=25.00%
wil=43.75%
wip=56.25%
wer=25.00%
"
1249120_44263136_27728779.wav,I have a heart pain in my stomach.,i have a hard pain in my stomach,0.125,"=== SENTENCE 1 ===

REF: i have a  hard pain in my stomach
HYP: i have a heart pain in my stomach
                  S                   

=== SUMMARY ===
number of sentences: 1
substitutions=1 deletions=0 insertions=0 hits=7

mer=12.50%
wil=23.44%
wip=76.56%
wer=12.50%
"
1249120_44263136_34906231.wav,I have severe dry golf.,i have severe dry cough,0.2,"=== SENTENCE 1 ===

REF: i have severe dry cough
HYP: i have severe dry  golf
                           S

=== SUMMARY ===
number of sentences: 1
substitutions=1 deletions=0 insertions=0 hits=4

mer=20.00%
wil=36.00%
wip=64.00%
wer=20.00%
"
1249120_44263136_47696189.wav,The worst headache was during a hangover in my twenties. I sincerely thought I was going to die for all brain formation.,The worst headache was during a hangover in my twenties: I sincerely thought I was going to die from brain inflammation.,0.14285714285714285,"=== SENTENCE 1 ===

REF: the worst headache was during a hangover in my twenties i sincerely thought i was going to die *** from brain inflammation
HYP: the worst headache was during a hangover in my twenties i sincerely thought i was going to die for  all brain    formation
                                                                                                      I    S                  S

=== SUMMARY ===
number of sentences: 1
substitutions=2 deletions=0 insertions=1 hits=19

mer=13.64%
wil=21.86%
wip=78.14%
wer=14.29%
"
1249120_44263136_83669979.wav,I hardly have an extreme to get up.,"I hardly have enough stength to get up,",0.25,"=== SENTENCE 1 ===

REF: i hardly have enough stength to get up
HYP: i hardly have     an extreme to get up
                        S       S          

=== SUMMARY ===
number of sentences: 1
substitutions=2 deletions=0 insertions=0 hits=6

mer=25.00%
wil=43.75%
wip=56.25%
wer=25.00%
"
1249120_44263136_87409253.wav,Sturdy legs are for the eye.,Sterilizer for the eye,0.75,"=== SENTENCE 1 ===

REF: ****** **** sterilizer for the eye
HYP: sturdy legs        are for the eye
          I    I          S            

=== SUMMARY ===
number of sentences: 1
substitutions=1 deletions=0 insertions=2 hits=3

mer=50.00%
wil=62.50%
wip=37.50%
wer=75.00%
"
1249120_44263136_94477614.wav,My shoulder aches when I try to lift five pounds.,My shoulder aches when I try to lift five pounds.,0.0,"=== SUMMARY ===
number of sentences: 1
substitutions=0 deletions=0 insertions=0 hits=10

mer=0.00%
wil=0.00%
wip=100.00%
wer=0.00%
"
1249120_44273314_93618448.wav,I have a heartbeat in my stomach.,i have a hard pain in my stomach,0.25,"=== SENTENCE 1 ===

REF: i have a      hard pain in my stomach
HYP: i have a heartbeat **** in my stomach
                      S    D              

=== SUMMARY ===
number of sentences: 1
substitutions=1 deletions=1 insertions=0 hits=6

mer=25.00%
wil=35.71%
wip=64.29%
wer=25.00%
"
1249120_44294866_102078306.wav,I should have been in my knee cough after working out.,I have shooting pain in my kneecap after working out.,0.5,"=== SENTENCE 1 ===

REF: i ****** have shooting pain in my **** kneecap after working out
HYP: i should have     been **** in my knee   cough after working out
            I             S    D          I       S                  

=== SUMMARY ===
number of sentences: 1
substitutions=2 deletions=1 insertions=2 hits=7

mer=41.67%
wil=55.45%
wip=44.55%
wer=50.00%
"
1249120_44294866_103485284.wav,My daughter had her apron 3D and it followed it on opening off skiing in one of her bronz that it's not perfect and easy.,My daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing.,0.5,"=== SENTENCE 1 ===

REF: my daughter had her eyebrows threaded and it ******** pulled an opening  of   skin in one of her brows that  is now   puffy and oozing
HYP: my daughter had her    apron       3d and it followed     it on opening off skiing in one of her bronz that its not perfect and   easy
                                S        S               I      S  S           S      S                   S        S   S       S          S

=== SUMMARY ===
number of sentences: 1
substitutions=11 deletions=0 insertions=1 hits=13

mer=48.00%
wil=71.83%
wip=28.17%
wer=50.00%
"
1249120_44294866_15891095.wav,I have shorter pain when I try to carry my groceries.,I have shoulder pain when I try to carry my groceries.,0.09090909090909091,"=== SENTENCE 1 ===

REF: i have shoulder pain when i try to carry my groceries
HYP: i have  shorter pain when i try to carry my groceries
                   S                                      

=== SUMMARY ===
number of sentences: 1
substitutions=1 deletions=0 insertions=0 hits=10

mer=9.09%
wil=17.36%
wip=82.64%
wer=9.09%
"
1249120_44294866_23003547.wav,I feel weak all over.,I feel weak all over.,0.0,"=== SUMMARY ===
number of sentences: 1
substitutions=0 deletions=0 insertions=0 hits=5

mer=0.00%
wil=0.00%
wip=100.00%
wer=0.00%
"
1249120_44294866_30296550.wav,"The cross-incenseational of my heart, leave me rattle us.",The crushing sensation on my heart leaves me breathless.,0.6666666666666666,"=== SENTENCE 1 ===

REF: the            crushing sensation on my heart leaves me ****** breathless
HYP: the crossincenseational        of ** my heart  leave me rattle         us
                           S         S  D               S         I          S

=== SUMMARY ===
number of sentences: 1
substitutions=4 deletions=1 insertions=1 hits=4

mer=60.00%
wil=80.25%
wip=19.75%
wer=66.67%
"
1249120_44294866_53414183.wav,"I'm not good, I'm feeling so cold.",I'm not good i'm feeling so cold,0.0,"=== SUMMARY ===
number of sentences: 1
substitutions=0 deletions=0 insertions=0 hits=7

mer=0.00%
wil=0.00%
wip=100.00%
wer=0.00%
"
1249120_44294866_72495478.wav,My head hurts when I'm doing this.,My head hurts when I'm doing this.,0.0,"=== SUMMARY ===
number of sentences: 1
substitutions=0 deletions=0 insertions=0 hits=7

mer=0.00%
wil=0.00%
wip=100.00%
wer=0.00%
"
1249120_44294866_73599319.wav,"When it first my eyes to be you, I have really been so",When I force my eyes to view I have blurry vision.,0.6363636363636364,"=== SENTENCE 1 ===

REF: when  i force my eyes to ** view i have ****** blurry vision
HYP: when it first my eyes to be  you i have really   been     so
           S     S             I    S             I      S      S

=== SUMMARY ===
number of sentences: 1
substitutions=5 deletions=0 insertions=2 hits=6

mer=53.85%
wil=74.83%
wip=25.17%
wer=63.64%
"
1249120_44294866_90929031.wav,It is like a hot and needle it push and throw my out.,It is like I have a needle pushing through my heart.,0.7272727272727273,"=== SENTENCE 1 ===

REF: it is like i have   a needle ** **** pushing through my heart
HYP: it is like a  hot and needle it push     and   throw my   out
                S    S   S         I    I       S       S        S

=== SUMMARY ===
number of sentences: 1
substitutions=6 deletions=0 insertions=2 hits=5

mer=61.54%
wil=82.52%
wip=17.48%
wer=72.73%
"
1249120_44294866_96337692.wav,"When it band over, I get to shoot in band on like that.",When I bend over I get a shooting pain down my back,0.75,"=== SENTENCE 1 ===

REF: when  i bend over i get **     a shooting pain down   my back
HYP: when it band over i get to shoot       in band   on like that
           S    S             I     S        S    S    S    S    S

=== SUMMARY ===
number of sentences: 1
substitutions=8 deletions=0 insertions=1 hits=4

mer=69.23%
wil=89.74%
wip=10.26%
wer=75.00%
"
1249120_44323331_16235297.wav,"Good, I played the ball. I have joined it.",When I play football I have joint pain.,0.75,"=== SENTENCE 1 ===

REF: when i ****** play football i have  joint pain
HYP: good i played  the     ball i have joined   it
        S        I    S        S             S    S

=== SUMMARY ===
number of sentences: 1
substitutions=5 deletions=0 insertions=1 hits=3

mer=66.67%
wil=87.50%
wip=12.50%
wer=75.00%
"
1249120_44323331_17693815.wav,"I cannot work, because... Oh, God.",i can't breath because of  Cough,0.6666666666666666,"=== SENTENCE 1 ===

REF: i   cant breath because of cough
HYP: i cannot   work because oh   god
            S      S          S     S

=== SUMMARY ===
number of sentences: 1
substitutions=4 deletions=0 insertions=0 hits=2

mer=66.67%
wil=88.89%
wip=11.11%
wer=66.67%
"
1249120_44323331_24602215.wav,There is pain in my mind. I cannot be our pain.,There is pain in my joints. I can not bear pain,0.36363636363636365,"=== SENTENCE 1 ===

REF: there is pain in my joints i    can not bear pain
HYP: there is pain in my   mind i cannot  be  our pain
                              S        S   S    S     

=== SUMMARY ===
number of sentences: 1
substitutions=4 deletions=0 insertions=0 hits=7

mer=36.36%
wil=59.50%
wip=40.50%
wer=36.36%
"
1249120_44323331_25847807.wav,My right shoulder clicks when I move my arm.,My right shoulder clicks when I move my arm.,0.0,"=== SUMMARY ===
number of sentences: 1
substitutions=0 deletions=0 insertions=0 hits=9

mer=0.00%
wil=0.00%
wip=100.00%
wer=0.00%
"
1249120_44323331_42291661.wav,I have a strong full of it.,i have a strong shoulder pain,0.5,"=== SENTENCE 1 ===

REF: i have a strong **** shoulder pain
HYP: i have a strong full       of   it
                        I        S    S

=== SUMMARY ===
number of sentences: 1
substitutions=2 deletions=0 insertions=1 hits=4

mer=42.86%
wil=61.90%
wip=38.10%
wer=50.00%
"
1249120_44323331_53313006.wav,"Prog my uncle will docking rock, landing in the apetics.",I broke my ankle while doing rock climbing in the Carpathians.,0.6363636363636364,"=== SENTENCE 1 ===

REF:    i broke my ankle while   doing rock climbing in the carpathians
HYP: prog ***** my uncle  will docking rock  landing in the     apetics
        S     D        S     S       S             S                  S

=== SUMMARY ===
number of sentences: 1
substitutions=6 deletions=1 insertions=0 hits=4

mer=63.64%
wil=85.45%
wip=14.55%
wer=63.64%
"
1249120_44323331_61837950.wav,I have been feeling very sad lately.,I've been feeling very sad lately,0.3333333333333333,"=== SENTENCE 1 ===

REF: *  ive been feeling very sad lately
HYP: i have been feeling very sad lately
     I    S                             

=== SUMMARY ===
number of sentences: 1
substitutions=1 deletions=0 insertions=1 hits=5

mer=28.57%
wil=40.48%
wip=59.52%
wer=33.33%
"
1249120_44323331_63502960.wav,"It's like they are in and needles, sticking in my dirt.",Feels like there are pins and needles sticking in my joints,0.36363636363636365,"=== SENTENCE 1 ===

REF: feels like there are pins and needles sticking in my joints
HYP:   its like  they are   in and needles sticking in my   dirt
         S          S        S                                 S

=== SUMMARY ===
number of sentences: 1
substitutions=4 deletions=0 insertions=0 hits=7

mer=36.36%
wil=59.50%
wip=40.50%
wer=36.36%
"
1249120_44323331_81893062.wav,I feel pain in my ears with tinnitus.,I feel pain in my ears with tinnitus,0.0,"=== SUMMARY ===
number of sentences: 1
substitutions=0 deletions=0 insertions=0 hits=8

mer=0.00%
wil=0.00%
wip=100.00%
wer=0.00%
"
1249120_44323331_95219530.wav,I peel thin in my knee.,i feel pain in my knee,0.3333333333333333,"=== SENTENCE 1 ===

REF: i feel pain in my knee
HYP: i peel thin in my knee
          S    S           

=== SUMMARY ===
number of sentences: 1
substitutions=2 deletions=0 insertions=0 hits=4

mer=33.33%
wil=55.56%
wip=44.44%
wer=33.33%
"
1249120_44323331_95484507.wav,"My son had you noep, that's me.",My son has a lot of acne.,0.7142857142857143,"=== SENTENCE 1 ===

REF: my son has   a  lot    of acne
HYP: my son had you noep thats   me
              S   S    S     S    S

=== SUMMARY ===
number of sentences: 1
substitutions=5 deletions=0 insertions=0 hits=2

mer=71.43%
wil=91.84%
wip=8.16%
wer=71.43%
"
1249120_44323331_95561004.wav,"When I go to sleep, I am feeling cold.",When I go to sleep I am feeling cold,0.0,"=== SUMMARY ===
number of sentences: 1
substitutions=0 deletions=0 insertions=0 hits=9

mer=0.00%
wil=0.00%
wip=100.00%
wer=0.00%
"
1249120_44442354_52494335.wav,I can hack and gurf it because of my angle.,I can't get a girlfriend because of my acne.,0.6666666666666666,"=== SENTENCE 1 ===

REF: i *** cant get    a girlfriend because of my  acne
HYP: i can hack and gurf         it because of my angle
         I    S   S    S          S                   S

=== SUMMARY ===
number of sentences: 1
substitutions=5 deletions=0 insertions=1 hits=4

mer=60.00%
wil=82.22%
wip=17.78%
wer=66.67%
"
1249120_44259428_100658896.wav,I hope I put the light in my head.,I have a dull ache in my head,0.625,"=== SENTENCE 1 ===

REF: i **** have   a dull  ache in my head
HYP: i hope    i put  the light in my head
          I    S   S    S     S           

=== SUMMARY ===
number of sentences: 1
substitutions=4 deletions=0 insertions=1 hits=4

mer=55.56%
wil=77.78%
wip=22.22%
wer=62.50%
"
1249120_44259428_103086666.wav,I can't get it anything. I have a baby for my shelter.,I can't carry anything I have a pain in my shoulder,0.45454545454545453,"=== SENTENCE 1 ===

REF: i cant *** carry anything i have a pain  in my shoulder
HYP: i cant get    it anything i have a baby for my  shelter
              I     S                      S   S           S

=== SUMMARY ===
number of sentences: 1
substitutions=4 deletions=0 insertions=1 hits=7

mer=41.67%
wil=62.88%
wip=37.12%
wer=45.45%
"
1249120_44259428_106881229.wav,"I walk everywhere, but now I get chow away after I go on I should away.",I walk every day but now I get short of breath after going only a short way.,0.6470588235294118,"=== SENTENCE 1 ===

REF: i walk      every day but now i get short   of breath after going only a  short  way
HYP: i walk everywhere *** but now i get  chow away  after     i    go   on i should away
                     S   D                   S    S      S     S     S    S S      S    S

=== SUMMARY ===
number of sentences: 1
substitutions=10 deletions=1 insertions=0 hits=6

mer=64.71%
wil=86.76%
wip=13.24%
wer=64.71%
"
1249120_44259428_107372342.wav,I feel so very good.,i feel head ache,0.75,"=== SENTENCE 1 ===

REF: i feel ** head ache
HYP: i feel so very good
             I    S    S

=== SUMMARY ===
number of sentences: 1
substitutions=2 deletions=0 insertions=1 hits=2

mer=60.00%
wil=80.00%
wip=20.00%
wer=75.00%
"
1249120_44259428_17570271.wav,"I trouble my brain, my feelings, it's a problem. And this time, I'll heal my hair, my ink, love, and death.",I travelled by plane a few days ago and this time during landing my ears remained clogged and painful.,0.7894736842105263,"=== SENTENCE 1 ===

REF: i ******* travelled    by plane        a few days     ago and this time during landing my **** ears remained clogged and painful
HYP: i trouble        my brain    my feelings its    a problem and this time    ill    heal my hair   my      ink    love and   death
             I         S     S     S        S   S    S       S                    S       S       I    S        S       S           S

=== SUMMARY ===
number of sentences: 1
substitutions=13 deletions=0 insertions=2 hits=6

mer=71.43%
wil=90.98%
wip=9.02%
wer=78.95%
"
1249120_44259428_26033114.wav,He is in fact a girl who has been able to draw up.,His infected wound was beginning to rot.,1.7142857142857142,"=== SENTENCE 1 ===

REF: ** ** ** **** *  his infected wound  was beginning to **** rot
HYP: he is in fact a girl      who   has been      able to draw  up
      I  I  I    I I    S        S     S    S         S       I   S

=== SUMMARY ===
number of sentences: 1
substitutions=6 deletions=0 insertions=6 hits=1

mer=92.31%
wil=98.90%
wip=1.10%
wer=171.43%
"
1249120_44259428_28102523.wav,I have a hope and will end in my garden.,I have an open wound in my arm,0.75,"=== SENTENCE 1 ===

REF: i have * ****  an open wound in my    arm
HYP: i have a hope and will   end in my garden
            I    I   S    S     S            S

=== SUMMARY ===
number of sentences: 1
substitutions=4 deletions=0 insertions=2 hits=4

mer=60.00%
wil=80.00%
wip=20.00%
wer=75.00%
"
1249120_44259428_31222743.wav,My brand is filled with and I pray to make you see love. When it's filled by love.,My body feels weak and I tried to make it relax but it stills pain me,0.8125,"=== SENTENCE 1 ===

REF: my ***** body  feels weak and i tried to make ***  it relax  but  it stills pain   me
HYP: my brand   is filled with and i  pray to make you see  love when its filled   by love
            I    S      S    S           S           I   S     S    S   S      S    S    S

=== SUMMARY ===
number of sentences: 1
substitutions=11 deletions=0 insertions=2 hits=5

mer=72.22%
wil=91.32%
wip=8.68%
wer=81.25%
"
1249120_44259428_34993210.wav,I feel very quick in my body.,I feel very weak in my body,0.14285714285714285,"=== SENTENCE 1 ===

REF: i feel very  weak in my body
HYP: i feel very quick in my body
                     S           

=== SUMMARY ===
number of sentences: 1
substitutions=1 deletions=0 insertions=0 hits=6

mer=14.29%
wil=26.53%
wip=73.47%
wer=14.29%
"
1249120_44259428_45195927.wav,I have to go home in my garden.,I have throbing in my shoulder,0.6666666666666666,"=== SENTENCE 1 ===

REF: i have ** ** throbing in my shoulder
HYP: i have to go     home in my   garden
             I  I        S              S

=== SUMMARY ===
number of sentences: 1
substitutions=2 deletions=0 insertions=2 hits=4

mer=50.00%
wil=66.67%
wip=33.33%
wer=66.67%
"
